Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Team,Draft Team,Draft Round,Draft Pick,Draft Year
Matthew Adams,27.0,LB,10,3.0,230.0,72,Houston,12/12/1995,4,2.0,Chicago Bears,Indianapolis Colts,7.0,221.0,2018.0
Chase Allen,25.0,TE,1,0.0,250.0,79,Iowa St.,7/9/1997,0,0.0,Chicago Bears,,,,
Michael Badgley,27.0,K,1,0.0,188.0,70,Miami (FL),7/28/1995,4,1.0,Chicago Bears,,,,
Angelo Blackson,30.0,DT,15,4.0,318.0,76,Auburn,11/14/1992,7,2.0,Chicago Bears,Tennessee Titans,4.0,100.0,2015.0
Josh Blackwell,23.0,DB,16,1.0,179.0,71,Duke,4/5/1999,0,1.0,Chicago Bears,,,,
Khari Blasingame,26.0,FB,16,6.0,233.0,72,Vanderbilt,7/1/1996,3,0.0,Chicago Bears,,,,
Breon Borders,27.0,DB,1,0.0,189.0,72,Duke,7/22/1995,5,0.0,Chicago Bears,,,,
Larry Borom,23.0,RT,13,9.0,325.0,77,Missouri,3/30/1999,1,5.0,Chicago Bears,Chicago Bears,5.0,151.0,2021.0
Tim Boyle,28.0,QB,1,0.0,233.0,76,"Connecticut,Eastern Kentucky",10/3/1994,3,0.0,Chicago Bears,,,,
Jaquan Brisker,23.0,FS,15,15.0,204.0,73,"Lackawanna,Penn St.",4/20/1999,0,4.0,Chicago Bears,Chicago Bears,2.0,48.0,2022.0
Andrew Brown,27.0,DT,5,0.0,290.0,75,Virginia,12/30/1995,3,0.0,Chicago Bears,Cincinnati Bengals,5.0,158.0,2018.0
Ja'Tyre Carter,23.0,T,3,0.0,311.0,75,Southern,1/15/1999,0,0.0,Chicago Bears,Chicago Bears,7.0,226.0,2022.0
Taco Charlton,28.0,DE,5,0.0,270.0,78,Michigan,11/7/1994,5,0.0,Chicago Bears,Dallas Cowboys,1.0,28.0,2017.0
Chase Claypool,24.0,WR,7,3.0,238.0,76,Notre Dame,7/7/1998,2,2.0,Chicago Bears,Pittsburgh Steelers,2.0,49.0,2020.0
Adrian Colbert,29.0,DB,2,0.0,205.0,74,Miami (FL),10/6/1993,5,0.0,Chicago Bears,San Francisco 49ers,7.0,229.0,2017.0
Dane Cruikshank,27.0,DB,8,0.0,209.0,73,Arizona,4/27/1995,4,0.0,Chicago Bears,Tennessee Titans,5.0,152.0,2018.0
Trestan Ebner,23.0,RB,17,0.0,215.0,71,Baylor,1/2/1999,0,0.0,Chicago Bears,Chicago Bears,6.0,203.0,2022.0
Dieter Eiselen,26.0,G,11,0.0,300.0,76,Yale,6/10/1996,2,1.0,Chicago Bears,,,,
Darrynton Evans,24.0,RB,6,0.0,203.0,70,Appalachian St.,7/9/1998,2,1.0,Chicago Bears,Tennessee Titans,3.0,93.0,2020.0
Justin Fields,23.0,QB,15,15.0,227.0,75,"Georgia,Ohio St.",3/5/1999,1,16.0,Chicago Bears,Chicago Bears,1.0,11.0,2021.0
DeMarquis Gates,26.0,LB,3,0.0,221.0,74,Mississippi,3/7/1996,1,0.0,Chicago Bears,,,,
Trenton Gill,23.0,P,17,0.0,219.0,76,North Carolina St.,3/5/1999,0,2.0,Chicago Bears,Chicago Bears,7.0,255.0,2022.0
Trevis Gipson,25.0,LDE,17,10.0,263.0,76,Tulsa,6/13/1997,2,4.0,Chicago Bears,Chicago Bears,5.0,155.0,2020.0
Kyler Gordon,23.0,RCB,14,14.0,200.0,71,Washington,12/17/1999,0,4.0,Chicago Bears,Chicago Bears,2.0,39.0,2022.0
Gerri Green,27.0,DE,1,0.0,252.0,76,Mississippi St.,9/14/1995,1,0.0,Chicago Bears,Indianapolis Colts,6.0,199.0,2019.0
Ryan Griffin,32.0,TE,15,0.0,255.0,78,Connecticut,1/11/1990,9,0.0,Chicago Bears,Houston Texans,6.0,201.0,2013.0
Harrison Hand,24.0,CB,4,1.0,185.0,71,"Baylor,Temple",11/12/1998,2,0.0,Chicago Bears,Minnesota Vikings,5.0,169.0,2020.0
N'Keal Harry,25.0,WR,7,0.0,225.0,76,Arizona St.,12/17/1997,3,1.0,Chicago Bears,New England Patriots,1.0,32.0,2019.0
Khalil Herbert,24.0,RB,13,1.0,212.0,69,"Kansas,Virginia Tech",4/21/1998,1,5.0,Chicago Bears,Chicago Bears,6.0,217.0,2021.0
Elijah Hicks,23.0,DB,15,2.0,204.0,71,California,10/16/1999,0,1.0,Chicago Bears,Chicago Bears,7.0,254.0,2022.0
Jalyn Holmes,26.0,DE,1,0.0,283.0,77,Ohio St.,1/25/1996,4,0.0,Chicago Bears,Minnesota Vikings,4.0,102.0,2018.0
DeAndre Houston-Carson,29.0,SS,17,6.0,203.0,73,William & Mary,4/13/1993,6,2.0,Chicago Bears,Chicago Bears,6.0,185.0,2016.0
Eddie Jackson,29.0,SS,12,12.0,202.0,72,Alabama,12/10/1993,5,4.0,Chicago Bears,Chicago Bears,4.0,112.0,2017.0
Lamar Jackson,24.0,DB,5,0.0,212.0,74,Nebraska,4/13/1998,2,0.0,Chicago Bears,,,,
Teven Jenkins,24.0,RG,13,11.0,321.0,78,Oklahoma St.,3/3/1998,1,5.0,Chicago Bears,Chicago Bears,2.0,39.0,2021.0
Jaylon Johnson,23.0,LCB,11,11.0,195.0,72,Utah,4/19/1999,2,3.0,Chicago Bears,Chicago Bears,2.0,50.0,2020.0
Kingsley Jonathan,24.0,DE,5,0.0,260.0,76,Syracuse,4/28/1998,0,0.0,Chicago Bears,,,,
Braxton Jones,23.0,LT,17,17.0,303.0,77,Southern Utah,3/27/1999,0,8.0,Chicago Bears,Chicago Bears,5.0,168.0,2022.0
Jaylon Jones,25.0,DB,16,4.0,190.0,71,Mississippi,10/14/1997,0,1.0,Chicago Bears,,,,
Justin Jones,26.0,LDE,17,17.0,300.0,75,North Carolina St.,8/28/1996,4,7.0,Chicago Bears,Los Angeles Chargers,3.0,84.0,2018.0
Velus Jones Jr.,25.0,WR,12,2.0,200.0,72,"USC,Tennessee",5/11/1997,0,2.0,Chicago Bears,Chicago Bears,3.0,71.0,2022.0
A.J. Klein,31.0,LB,2,0.0,240.0,73,Iowa St.,7/30/1991,9,0.0,Chicago Bears,Carolina Panthers,5.0,148.0,2013.0
Cole Kmet,23.0,TE,17,17.0,257.0,78,Notre Dame,3/10/1999,2,7.0,Chicago Bears,Chicago Bears,2.0,43.0,2020.0
Justin Layne,24.0,DB,2,0.0,192.0,74,Michigan St.,1/12/1998,3,0.0,Chicago Bears,Pittsburgh Steelers,3.0,83.0,2019.0
Alex Leatherwood,23.0,G,4,0.0,315.0,77,Alabama,1/5/1999,1,0.0,Chicago Bears,Las Vegas Raiders,1.0,17.0,2021.0
Elijah Lee,26.0,LB,3,0.0,230.0,75,Kansas St.,2/8/1996,5,0.0,Chicago Bears,Minnesota Vikings,7.0,232.0,2017.0
David Montgomery,25.0,RB,16,16.0,230.0,71,Iowa St.,6/7/1997,3,8.0,Chicago Bears,Chicago Bears,3.0,73.0,2019.0
Darnell Mooney,25.0,WR,12,12.0,180.0,71,Tulane,10/29/1997,2,6.0,Chicago Bears,Chicago Bears,5.0,173.0,2020.0
Nicholas Morrow,27.0,LLB,17,17.0,216.0,72,Greenville,7/10/1995,5,6.0,Chicago Bears,,,,
Al-Quadin Muhammad,27.0,RDE,16,9.0,250.0,75,Miami (FL),3/28/1995,5,4.0,Chicago Bears,New Orleans Saints,6.0,196.0,2017.0
Sam Mustipher,26.0,C,17,16.0,306.0,75,Notre Dame,8/13/1996,2,8.0,Chicago Bears,,,,
Michael Ojemudia,25.0,CB,1,0.0,200.0,73,Iowa,9/12/1997,2,0.0,Chicago Bears,Denver Broncos,3.0,77.0,2020.0
Lucas Patrick,29.0,G,7,5.0,313.0,75,Duke,7/30/1993,5,3.0,Chicago Bears,,,,
Mike Pennel,31.0,DT,17,2.0,330.0,76,"Arizona St.,Colorado State-Pueblo",5/9/1991,8,2.0,Chicago Bears,,,,
Nathan Peterman,28.0,QB,3,1.0,225.0,74,"Tennessee,Pittsburgh",5/4/1994,5,1.0,Chicago Bears,Buffalo Bills,5.0,171.0,2017.0
Dante Pettis,27.0,WR,17,7.0,200.0,74,Washington,10/23/1995,4,3.0,Chicago Bears,San Francisco 49ers,2.0,44.0,2018.0
Byron Pringle,29.0,WR,11,4.0,203.0,73,Kansas St.,11/17/1993,3,2.0,Chicago Bears,,,,
Robert Quinn,32.0,LDE,7,7.0,245.0,76,North Carolina,5/18/1990,11,3.0,Chicago Bears,St. Louis Rams,1.0,14.0,2011.0
Riley Reiff,34.0,RT,16,10.0,310.0,78,Iowa,12/1/1988,10,5.0,Chicago Bears,Detroit Lions,1.0,23.0,2012.0
Dominique Robinson,24.0,RDE,17,7.0,275.0,77,Miami (OH),7/2/1998,0,3.0,Chicago Bears,Chicago Bears,5.0,174.0,2022.0
Jack Sanborn,22.0,MLB,14,6.0,234.0,74,Wisconsin,7/29/2000,0,3.0,Chicago Bears,,,,
Cairo Santos,31.0,K,16,0.0,173.0,68,Tulane,11/12/1991,8,3.0,Chicago Bears,,,,
Patrick Scales,34.0,LS,17,0.0,226.0,75,Utah St.,2/11/1988,8,1.0,Chicago Bears,,,,
Michael Schofield,32.0,RG,11,5.0,301.0,78,Michigan,11/15/1990,7,3.0,Chicago Bears,Denver Broncos,3.0,95.0,2014.0
Trevor Siemian,31.0,QB,2,1.0,220.0,75,Northwestern,12/26/1991,7,1.0,Chicago Bears,Denver Broncos,7.0,250.0,2015.0
Roquan Smith,25.0,MLB,8,8.0,235.0,73,Georgia,4/8/1997,4,4.0,Chicago Bears,Chicago Bears,1.0,8.0,2018.0
Ihmir Smith-Marsette,23.0,WR,6,0.0,185.0,73,Iowa,8/29/1999,1,0.0,Chicago Bears,Minnesota Vikings,5.0,157.0,2021.0
Equanimeous St. Brown,26.0,WR,16,16.0,214.0,77,Notre Dame,9/30/1996,4,4.0,Chicago Bears,Green Bay Packers,6.0,207.0,2018.0
Greg Stroman,26.0,DB,2,1.0,180.0,71,Virginia Tech,3/8/1996,4,0.0,Chicago Bears,Washington Redskins,7.0,241.0,2018.0
A.J. Thomas,23.0,DB,5,0.0,215.0,74,Western Michigan,9/18/1999,0,0.0,Chicago Bears,,,,
Joe Thomas,31.0,RLB,15,9.0,233.0,73,South Carolina St.,5/6/1991,7,4.0,Chicago Bears,,,,
Jake Tonges,23.0,TE,4,0.0,240.0,76,California,7/8/1999,0,0.0,Chicago Bears,,,,
Kindle Vildor,25.0,RLB,11,9.0,189.0,71,Georgia Southern,12/11/1997,2,2.0,Chicago Bears,Chicago Bears,5.0,163.0,2020.0
Armon Watts,26.0,RDT,17,12.0,307.0,77,Arkansas,7/22/1996,3,5.0,Chicago Bears,Minnesota Vikings,6.0,190.0,2019.0
Sterling Weatherford,23.0,LB,14,0.0,221.0,76,Miami (OH),1/26/1999,0,1.0,Chicago Bears,,,,
Nsimba Webster,26.0,WR,2,0.0,180.0,70,Eastern Washington,1/27/1996,3,0.0,Chicago Bears,,,,
Trevon Wesco,27.0,TE,14,1.0,267.0,75,West Virginia,9/12/1995,3,0.0,Chicago Bears,New York Jets,4.0,121.0,2019.0
Cody Whitehair,30.0,LG,12,12.0,316.0,75,Kansas St.,7/11/1992,6,6.0,Chicago Bears,Chicago Bears,2.0,56.0,2016.0
